SUB_ICB_LOCATION_CODE,ICB_ONS_CODE,REGION_CODE,Appointment_Month,Included Practices,Open Practices,Patients registered at included practices,Patients registered at open practices
36J,E54000054,E40000012,01NOV2022,61,61,654764,654764
36J,E54000054,E40000012,01DEC2022,60,61,655558,655558
36J,E54000054,E40000012,01JAN2023,60,60,655909,655909
36L,E54000031,E40000003,01AUG2020,178,183,1703533,1712525
36L,E54000031,E40000003,01SEP2020,180,183,1710838,1711740
36L,E54000031,E40000003,01OCT2020,180,183,1710048,1710986
36L,E54000031,E40000003,01NOV2020,180,183,1710163,1711060
36L,E54000031,E40000003,01DEC2020,179,183,1710252,1711276
36L,E54000031,E40000003,01JAN2021,179,183,1709974,1711031
36L,E54000031,E40000003,01FEB2021,180,183,1707960,1708885
36L,E54000031,E40000003,01MAR2021,180,183,1707693,1708604
36L,E54000031,E40000003,01APR2021,179,183,1710009,1710972
36L,E54000031,E40000003,01MAY2021,180,183,1709314,1710149
36L,E54000031,E40000003,01JUN2021,180,183,1710790,1711649
36L,E54000031,E40000003,01JUL2021,180,183,1714804,1715706
36L,E54000031,E40000003,01AUG2021,180,183,1717700,1718524
36L,E54000031,E40000003,01SEP2021,179,182,1716706,1717543
36L,E54000031,E40000003,01OCT2021,178,182,1711489,1718719
36L,E54000031,E40000003,01NOV2021,178,181,1718912,1720220
36L,E54000031,E40000003,01DEC2021,178,181,1721580,1723183
36L,E54000031,E40000003,01JAN2022,178,181,1723820,1725420
36L,E54000031,E40000003,01FEB2022,178,181,1725421,1727079
36L,E54000031,E40000003,01MAR2022,178,181,1726681,1728362
36L,E54000031,E40000003,01APR2022,177,181,1727682,1729467
36L,E54000031,E40000003,01MAY2022,178,181,1728777,1730448
36L,E54000031,E40000003,01JUN2022,176,179,1726089,1727845
36L,E54000031,E40000003,01JUL2022,175,179,1732096,1734036
36L,E54000031,E40000003,01AUG2022,176,179,1733357,1735206
36L,E54000031,E40000003,01SEP2022,175,178,1733095,1734959
36L,E54000031,E40000003,01OCT2022,174,178,1730296,1736432
36L,E54000031,E40000003,01NOV2022,174,178,1734413,1739114
36L,E54000031,E40000003,01DEC2022,174,177,1737099,1738946
36L,E54000031,E40000003,01JAN2023,174,177,1738552,1740362
42D,E54000051,E40000012,01AUG2020,51,51,431054,431054
42D,E54000051,E40000012,01SEP2020,51,51,431350,431350
42D,E54000051,E40000012,01OCT2020,51,51,431386,431386
42D,E54000051,E40000012,01NOV2020,51,51,431468,431468
42D,E54000051,E40000012,01DEC2020,51,51,431701,431701
42D,E54000051,E40000012,01JAN2021,51,51,432026,432026
42D,E54000051,E40000012,01FEB2021,51,51,432348,432348
42D,E54000051,E40000012,01MAR2021,51,51,432655,432655
42D,E54000051,E40000012,01APR2021,51,51,433215,433215
42D,E54000051,E40000012,01MAY2021,51,51,433561,433561
42D,E54000051,E40000012,01JUN2021,51,51,433603,433603
42D,E54000051,E40000012,01JUL2021,51,51,434266,434266
42D,E54000051,E40000012,01AUG2021,51,51,434925,434925
42D,E54000051,E40000012,01SEP2021,51,51,435247,435247
42D,E54000051,E40000012,01OCT2021,51,51,435468,435468
42D,E54000051,E40000012,01NOV2021,51,51,435529,435529
42D,E54000051,E40000012,01DEC2021,51,51,435976,435976
42D,E54000051,E40000012,01JAN2022,51,51,436201,436201
42D,E54000051,E40000012,01FEB2022,51,51,436298,436298
42D,E54000051,E40000012,01MAR2022,51,51,436560,436560
42D,E54000051,E40000012,01APR2022,51,51,436598,436598
42D,E54000051,E40000012,01MAY2022,51,51,436882,436882
42D,E54000051,E40000012,01JUN2022,51,51,437508,437508
42D,E54000051,E40000012,01JUL2022,51,51,437846,437846
42D,E54000051,E40000012,01AUG2022,51,51,438384,438384
42D,E54000051,E40000012,01SEP2022,51,51,439073,439073
42D,E54000051,E40000012,01OCT2022,51,51,439218,439218
42D,E54000051,E40000012,01NOV2022,51,51,439632,439632
42D,E54000051,E40000012,01DEC2022,51,51,439873,439873
42D,E54000051,E40000012,01JAN2023,51,51,439907,439907
52R,E54000060,E40000011,01AUG2020,123,129,1065615,1102241
52R,E54000060,E40000011,01SEP2020,127,129,1095321,1100308
52R,E54000060,E40000011,01OCT2020,127,129,1101683,1104425
52R,E54000060,E40000011,01NOV2020,126,127,1105730,1105730
52R,E54000060,E40000011,01DEC2020,126,127,1105639,1105639
52R,E54000060,E40000011,01JAN2021,126,127,1105233,1105233
52R,E54000060,E40000011,01FEB2021,126,127,1104126,1104126
52R,E54000060,E40000011,01MAR2021,126,127,1103643,1103643
52R,E54000060,E40000011,01APR2021,126,127,1104075,1104075
52R,E54000060,E40000011,01MAY2021,125,127,1104078,1104249
52R,E54000060,E40000011,01JUN2021,125,126,1104261,1104261
52R,E54000060,E40000011,01JUL2021,125,126,1103993,1103993
52R,E54000060,E40000011,01AUG2021,125,126,1101940,1101940
52R,E54000060,E40000011,01SEP2021,125,126,1102109,1102109
52R,E54000060,E40000011,01OCT2021,124,126,1111146,1111717
52R,E54000060,E40000011,01NOV2021,124,125,1114604,1114604
52R,E54000060,E40000011,01DEC2021,124,125,1116430,1116430
52R,E54000060,E40000011,01JAN2022,124,125,1117636,1117636
52R,E54000060,E40000011,01FEB2022,124,125,1118421,1118421
52R,E54000060,E40000011,01MAR2022,124,125,1119183,1119183
52R,E54000060,E40000011,01APR2022,123,125,1117886,1120218
52R,E54000060,E40000011,01MAY2022,123,124,1120212,1120212
52R,E54000060,E40000011,01JUN2022,123,124,1120898,1120898
52R,E54000060,E40000011,01JUL2022,123,124,1120858,1120858
52R,E54000060,E40000011,01AUG2022,123,124,1120399,1120399
52R,E54000060,E40000011,01SEP2022,123,124,1120745,1120745
52R,E54000060,E40000011,01OCT2022,123,124,1128948,1128948
52R,E54000060,E40000011,01NOV2022,123,124,1132632,1132632
52R,E54000060,E40000011,01DEC2022,122,124,1133508,1134331
52R,E54000060,E40000011,01JAN2023,122,123,1135009,1135009
70F,E54000053,E40000005,01AUG2020,79,81,885828,905637
70F,E54000053,E40000005,01SEP2020,79,80,889721,905777
70F,E54000053,E40000005,01OCT2020,79,80,890120,906162
70F,E54000053,E40000005,01NOV2020,79,80,890934,906961
70F,E54000053,E40000005,01DEC2020,78,80,880543,907148
70F,E54000053,E40000005,01JAN2021,77,80,892080,908215
70F,E54000053,E40000005,01FEB2021,77,78,892821,908952
70F,E54000053,E40000005,01MAR2021,78,78,909453,909453
70F,E54000053,E40000005,01APR2021,78,78,911014,911014
70F,E54000053,E40000005,01MAY2021,78,78,912313,912313
70F,E54000053,E40000005,01JUN2021,78,78,913617,913617
70F,E54000053,E40000005,01JUL2021,78,78,915180,915180
70F,E54000053,E40000005,01AUG2021,75,78,909173,916634
70F,E54000053,E40000005,01SEP2021,75,75,917745,917745
70F,E54000053,E40000005,01OCT2021,75,75,918077,918077
70F,E54000053,E40000005,01NOV2021,75,75,918730,918730
70F,E54000053,E40000005,01DEC2021,75,75,919819,919819
70F,E54000053,E40000005,01JAN2022,75,75,921366,921366
70F,E54000053,E40000005,01FEB2022,75,75,921984,921984
70F,E54000053,E40000005,01MAR2022,75,75,922227,922227
70F,E54000053,E40000005,01APR2022,75,75,922725,922725
70F,E54000053,E40000005,01MAY2022,75,75,923432,923432
70F,E54000053,E40000005,01JUN2022,75,75,924551,924551
70F,E54000053,E40000005,01JUL2022,75,75,925589,925589
70F,E54000053,E40000005,01AUG2022,75,75,926363,926363
70F,E54000053,E40000005,01SEP2022,75,75,927355,927355
70F,E54000053,E40000005,01OCT2022,75,75,927919,927919
70F,E54000053,E40000005,01NOV2022,75,75,928875,928875
70F,E54000053,E40000005,01DEC2022,75,75,929641,929641
70F,E54000053,E40000005,01JAN2023,75,75,930071,930071
71E,E54000013,E40000011,01AUG2020,84,84,794728,794728
71E,E54000013,E40000011,01SEP2020,84,84,794897,794897
71E,E54000013,E40000011,01OCT2020,84,84,795076,795076
71E,E54000013,E40000011,01NOV2020,84,84,795885,795885
71E,E54000013,E40000011,01DEC2020,84,84,796545,796545
71E,E54000013,E40000011,01JAN2021,84,84,796804,796804
71E,E54000013,E40000011,01FEB2021,84,84,797104,797104
71E,E54000013,E40000011,01MAR2021,84,84,797771,797771
71E,E54000013,E40000011,01APR2021,84,84,798602,798602
71E,E54000013,E40000011,01MAY2021,84,84,799167,799167
71E,E54000013,E40000011,01JUN2021,84,84,799670,799670
71E,E54000013,E40000011,01JUL2021,84,84,800340,800340
71E,E54000013,E40000011,01AUG2021,84,84,800526,800526
71E,E54000013,E40000011,01SEP2021,84,84,801218,801218
71E,E54000013,E40000011,01OCT2021,84,84,801457,801457
71E,E54000013,E40000011,01NOV2021,84,84,802817,802817
71E,E54000013,E40000011,01DEC2021,84,84,803705,803705
71E,E54000013,E40000011,01JAN2022,84,84,804382,804382
71E,E54000013,E40000011,01FEB2022,84,84,804729,804729
71E,E54000013,E40000011,01MAR2022,84,84,805229,805229
71E,E54000013,E40000011,01APR2022,84,84,805536,805536
71E,E54000013,E40000011,01MAY2022,82,83,805821,805821
71E,E54000013,E40000011,01JUN2022,82,82,806590,806590
71E,E54000013,E40000011,01JUL2022,82,82,807427,807427
71E,E54000013,E40000011,01AUG2022,82,82,808281,808281
71E,E54000013,E40000011,01SEP2022,82,82,809272,809272
71E,E54000013,E40000011,01OCT2022,82,82,809744,809744
71E,E54000013,E40000011,01NOV2022,82,82,811677,811677
71E,E54000013,E40000011,01DEC2022,82,82,812461,812461
71E,E54000013,E40000011,01JAN2023,82,82,812815,812815
72Q,E54000030,E40000003,01AUG2020,204,210,2017697,2017879
72Q,E54000030,E40000003,01SEP2020,203,209,2009248,2009430
72Q,E54000030,E40000003,01OCT2020,202,209,2008420,2008972
72Q,E54000030,E40000003,01NOV2020,202,208,2014108,2014284
72Q,E54000030,E40000003,01DEC2020,202,208,2013815,2013986
72Q,E54000030,E40000003,01JAN2021,202,208,2014262,2014434
72Q,E54000030,E40000003,01FEB2021,202,208,2011946,2012115
72Q,E54000030,E40000003,01MAR2021,202,208,2013903,2014075
72Q,E54000030,E40000003,01APR2021,202,209,2017836,2018008
72Q,E54000030,E40000003,01MAY2021,202,209,2020150,2020320
72Q,E54000030,E40000003,01JUN2021,201,209,2014005,2023778
72Q,E54000030,E40000003,01JUL2021,200,209,2020872,2030640
72Q,E54000030,E40000003,01AUG2021,199,207,2007060,2035160
72Q,E54000030,E40000003,01SEP2021,201,207,2036355,2036533
72Q,E54000030,E40000003,01OCT2021,201,207,2038577,2038754
72Q,E54000030,E40000003,01NOV2021,201,207,2041480,2041659
72Q,E54000030,E40000003,01DEC2021,201,206,2044728,2044900
72Q,E54000030,E40000003,01JAN2022,200,206,2040052,2047004
72Q,E54000030,E40000003,01FEB2022,199,204,2049741,2049910
72Q,E54000030,E40000003,01MAR2022,198,204,2034920,2050935
72Q,E54000030,E40000003,01APR2022,197,202,2046432,2052559
72Q,E54000030,E40000003,01MAY2022,196,202,2043615,2053393
72Q,E54000030,E40000003,01JUN2022,194,200,2033026,2055028
72Q,E54000030,E40000003,01JUL2022,194,199,2049988,2055970
72Q,E54000030,E40000003,01AUG2022,194,199,2051830,2057799
72Q,E54000030,E40000003,01SEP2022,194,199,2053404,2059360
72Q,E54000030,E40000003,01OCT2022,194,199,2055271,2061218
72Q,E54000030,E40000003,01NOV2022,194,199,2059280,2065241
72Q,E54000030,E40000003,01DEC2022,194,199,2062802,2068752
72Q,E54000030,E40000003,01JAN2023,194,199,2063550,2069482
78H,E54000059,E40000011,01AUG2020,70,71,796706,796706
78H,E54000059,E40000011,01SEP2020,70,71,796676,796676
78H,E54000059,E40000011,01OCT2020,70,71,797759,797759
78H,E54000059,E40000011,01NOV2020,70,71,798022,798022
78H,E54000059,E40000011,01DEC2020,70,71,798523,798523
78H,E54000059,E40000011,01JAN2021,70,71,799087,799087
78H,E54000059,E40000011,01FEB2021,70,71,799702,799702
78H,E54000059,E40000011,01MAR2021,70,71,799844,799844
78H,E54000059,E40000011,01APR2021,69,71,797509,801391
78H,E54000059,E40000011,01MAY2021,69,70,802430,802430
78H,E54000059,E40000011,01JUN2021,69,70,803361,803361
78H,E54000059,E40000011,01JUL2021,69,70,804554,804554
78H,E54000059,E40000011,01AUG2021,69,70,806372,806372
78H,E54000059,E40000011,01SEP2021,69,70,806948,806948
78H,E54000059,E40000011,01OCT2021,69,70,807447,807447
78H,E54000059,E40000011,01NOV2021,69,70,808071,808071
78H,E54000059,E40000011,01DEC2021,69,70,808878,808878
78H,E54000059,E40000011,01JAN2022,69,70,809756,809756
78H,E54000059,E40000011,01FEB2022,69,70,810925,810925
78H,E54000059,E40000011,01MAR2022,69,70,811380,811380
78H,E54000059,E40000011,01APR2022,69,70,812441,812441
78H,E54000059,E40000011,01MAY2022,68,70,808163,813524
78H,E54000059,E40000011,01JUN2022,68,69,814913,814913
78H,E54000059,E40000011,01JUL2022,68,69,815609,815609
78H,E54000059,E40000011,01AUG2022,68,69,816600,816600
78H,E54000059,E40000011,01SEP2022,68,69,817855,817855
78H,E54000059,E40000011,01OCT2022,68,69,818486,818486
78H,E54000059,E40000011,01NOV2022,68,69,819557,819557
78H,E54000059,E40000011,01DEC2022,68,69,821097,821097
78H,E54000059,E40000011,01JAN2023,68,69,821917,821917
84H,E54000050,E40000012,01AUG2020,63,63,556096,556096
84H,E54000050,E40000012,01SEP2020,63,63,556213,556213
84H,E54000050,E40000012,01OCT2020,63,63,557218,557218
84H,E54000050,E40000012,01NOV2020,62,63,559574,559574
84H,E54000050,E40000012,01DEC2020,61,62,557399,559616
84H,E54000050,E40000012,01JAN2021,61,61,559540,559540
84H,E54000050,E40000012,01FEB2021,61,61,559071,559071
84H,E54000050,E40000012,01MAR2021,61,61,558826,558826
84H,E54000050,E40000012,01APR2021,61,61,558564,558564
84H,E54000050,E40000012,01MAY2021,61,61,558310,558310
84H,E54000050,E40000012,01JUN2021,61,61,558062,558062
84H,E54000050,E40000012,01JUL2021,61,61,558102,558102
84H,E54000050,E40000012,01AUG2021,61,61,557098,557098
84H,E54000050,E40000012,01SEP2021,61,61,556939,556939
84H,E54000050,E40000012,01OCT2021,61,61,557176,557176
84H,E54000050,E40000012,01NOV2021,61,61,559355,559355
84H,E54000050,E40000012,01DEC2021,61,61,560771,560771
84H,E54000050,E40000012,01JAN2022,61,61,561039,561039
84H,E54000050,E40000012,01FEB2022,61,61,561300,561300
84H,E54000050,E40000012,01MAR2022,61,61,560811,560811
84H,E54000050,E40000012,01APR2022,61,61,560720,560720
84H,E54000050,E40000012,01MAY2022,61,61,560575,560575
84H,E54000050,E40000012,01JUN2022,61,61,560917,560917
84H,E54000050,E40000012,01JUL2022,61,61,560524,560524
84H,E54000050,E40000012,01AUG2022,61,61,560204,560204
84H,E54000050,E40000012,01SEP2022,61,61,560207,560207
84H,E54000050,E40000012,01OCT2022,61,61,561256,561256
84H,E54000050,E40000012,01NOV2022,61,61,563086,563086
84H,E54000050,E40000012,01DEC2022,61,61,563510,563510
84H,E54000050,E40000012,01JAN2023,61,61,563468,563468
91Q,E54000032,E40000005,01AUG2020,187,202,1761587,1919274
91Q,E54000032,E40000005,01SEP2020,188,201,1790003,1920297
91Q,E54000032,E40000005,01OCT2020,191,201,1825920,1921342
91Q,E54000032,E40000005,01NOV2020,193,200,1871058,1926447
91Q,E54000032,E40000005,01DEC2020,193,199,1875774,1931328
91Q,E54000032,E40000005,01JAN2021,193,199,1876028,1931650
91Q,E54000032,E40000005,01FEB2021,196,199,1908617,1931982
91Q,E54000032,E40000005,01MAR2021,197,198,1919369,1933738
91Q,E54000032,E40000005,01APR2021,197,198,1922779,1937127
91Q,E54000032,E40000005,01MAY2021,196,197,1935520,1939445
91Q,E54000032,E40000005,01JUN2021,196,196,1938298,1938298
91Q,E54000032,E40000005,01JUL2021,196,196,1946066,1946066
91Q,E54000032,E40000005,01AUG2021,195,195,1947865,1947865
91Q,E54000032,E40000005,01SEP2021,195,195,1950284,1950284
91Q,E54000032,E40000005,01OCT2021,194,195,1948711,1952120
91Q,E54000032,E40000005,01NOV2021,192,194,1938485,1954854
91Q,E54000032,E40000005,01DEC2021,192,192,1956773,1956773
91Q,E54000032,E40000005,01JAN2022,192,192,1958784,1958784
91Q,E54000032,E40000005,01FEB2022,192,192,1960675,1960675
91Q,E54000032,E40000005,01MAR2022,192,192,1962391,1962391
91Q,E54000032,E40000005,01APR2022,191,192,1960616,1964631
91Q,E54000032,E40000005,01MAY2022,191,192,1962302,1966305
91Q,E54000032,E40000005,01JUN2022,191,191,1968684,1968684
91Q,E54000032,E40000005,01JUL2022,190,191,1964608,1970903
91Q,E54000032,E40000005,01AUG2022,189,189,1972002,1972002
91Q,E54000032,E40000005,01SEP2022,189,189,1974214,1974214
91Q,E54000032,E40000005,01OCT2022,188,188,1976091,1976091
91Q,E54000032,E40000005,01NOV2022,187,188,1975025,1978666
91Q,E54000032,E40000005,01DEC2022,186,187,1976302,1981617
91Q,E54000032,E40000005,01JAN2023,185,187,1980369,1983332
92A,E54000052,E40000005,01AUG2020,103,104,1088110,1104577
92A,E54000052,E40000005,01SEP2020,103,104,1088927,1105435
92A,E54000052,E40000005,01OCT2020,103,104,1089942,1106436
92A,E54000052,E40000005,01NOV2020,103,104,1090141,1106623
92A,E54000052,E40000005,01DEC2020,103,104,1091191,1107656
92A,E54000052,E40000005,01JAN2021,103,104,1092604,1109078
92A,E54000052,E40000005,01FEB2021,103,104,1093097,1109534
92A,E54000052,E40000005,01MAR2021,103,104,1094151,1110588
92A,E54000052,E40000005,01APR2021,103,104,1096701,1113139
92A,E54000052,E40000005,01MAY2021,103,104,1097567,1114007
92A,E54000052,E40000005,01JUN2021,103,104,1098422,1114841
92A,E54000052,E40000005,01JUL2021,103,104,1099514,1115953
92A,E54000052,E40000005,01AUG2021,103,104,1101665,1118100
92A,E54000052,E40000005,01SEP2021,103,104,1102898,1119355
92A,E54000052,E40000005,01OCT2021,103,104,1104119,1120562
92A,E54000052,E40000005,01NOV2021,103,104,1104667,1121074
92A,E54000052,E40000005,01DEC2021,103,104,1105620,1122019
92A,E54000052,E40000005,01JAN2022,103,104,1106473,1122836
92A,E54000052,E40000005,01FEB2022,103,104,1107532,1123871
92A,E54000052,E40000005,01MAR2022,103,104,1107888,1124234
92A,E54000052,E40000005,01APR2022,103,104,1108141,1124470
92A,E54000052,E40000005,01MAY2022,103,104,1108710,1125028
92A,E54000052,E40000005,01JUN2022,103,104,1110180,1126479
92A,E54000052,E40000005,01JUL2022,103,104,1111502,1127788
92A,E54000052,E40000005,01AUG2022,103,104,1112620,1128916
92A,E54000052,E40000005,01SEP2022,103,104,1114171,1130421
92A,E54000052,E40000005,01OCT2022,103,104,1114588,1130766
92A,E54000052,E40000005,01NOV2022,103,104,1115660,1131790
92A,E54000052,E40000005,01DEC2022,103,104,1116550,1132677
92A,E54000052,E40000005,01JAN2023,103,104,1116373,1132441
92G,E54000040,E40000006,01AUG2020,92,93,960295,960295
92G,E54000040,E40000006,01SEP2020,92,93,960149,960149
92G,E54000040,E40000006,01OCT2020,92,93,960511,960511
92G,E54000040,E40000006,01NOV2020,92,93,961728,961728
92G,E54000040,E40000006,01DEC2020,92,93,962857,962857
92G,E54000040,E40000006,01JAN2021,92,93,964007,964007
92G,E54000040,E40000006,01FEB2021,92,93,964820,964820
92G,E54000040,E40000006,01MAR2021,92,93,965813,965813
92G,E54000040,E40000006,01APR2021,90,93,967756,967856
92G,E54000040,E40000006,01MAY2021,90,91,969068,969068
92G,E54000040,E40000006,01JUN2021,90,91,970152,970152
92G,E54000040,E40000006,01JUL2021,89,91,971808,971808
92G,E54000040,E40000006,01AUG2021,89,90,972918,972918
92G,E54000040,E40000006,01SEP2021,89,90,974078,974078
92G,E54000040,E40000006,01OCT2021,89,90,974503,974503
92G,E54000040,E40000006,01NOV2021,89,90,975632,975632
92G,E54000040,E40000006,01DEC2021,89,90,976879,976879
92G,E54000040,E40000006,01JAN2022,89,90,978412,978412
92G,E54000040,E40000006,01FEB2022,89,90,979289,979289
92G,E54000040,E40000006,01MAR2022,89,90,979950,979950
92G,E54000040,E40000006,01APR2022,89,90,980755,980755
92G,E54000040,E40000006,01MAY2022,88,89,965844,965844
92G,E54000040,E40000006,01JUN2022,88,89,982537,982537
92G,E54000040,E40000006,01JUL2022,88,89,983534,983534
92G,E54000040,E40000006,01AUG2022,88,89,984213,984213
92G,E54000040,E40000006,01SEP2022,88,89,985357,985357
92G,E54000040,E40000006,01OCT2022,88,89,985854,985854
92G,E54000040,E40000006,01NOV2022,88,89,987334,987334
92G,E54000040,E40000006,01DEC2022,88,89,988993,988993
92G,E54000040,E40000006,01JAN2023,88,89,990356,990356
93C,E54000028,E40000003,01AUG2020,186,206,1602398,1682674
93C,E54000028,E40000003,01SEP2020,186,206,1599503,1679584
93C,E54000028,E40000003,01OCT2020,186,205,1599733,1679557
93C,E54000028,E40000003,01NOV2020,186,205,1602892,1682527
93C,E54000028,E40000003,01DEC2020,185,205,1599207,1684569
93C,E54000028,E40000003,01JAN2021,184,205,1604038,1686329
93C,E54000028,E40000003,01FEB2021,184,190,1681599,1687008
93C,E54000028,E40000003,01MAR2021,184,190,1683927,1689328
93C,E54000028,E40000003,01APR2021,184,190,1691352,1696716
93C,E54000028,E40000003,01MAY2021,183,190,1691895,1701283
93C,E54000028,E40000003,01JUN2021,183,188,1704937,1704937
93C,E54000028,E40000003,01JUL2021,182,188,1712963,1712963
93C,E54000028,E40000003,01AUG2021,182,187,1715554,1715554
93C,E54000028,E40000003,01SEP2021,182,187,1717451,1717451
93C,E54000028,E40000003,01OCT2021,182,187,1724514,1724514
93C,E54000028,E40000003,01NOV2021,182,187,1732347,1732347
93C,E54000028,E40000003,01DEC2021,182,187,1737520,1737520
93C,E54000028,E40000003,01JAN2022,182,187,1742484,1742484
93C,E54000028,E40000003,01FEB2022,181,187,1740225,1745346
93C,E54000028,E40000003,01MAR2022,181,186,1747359,1747359
93C,E54000028,E40000003,01APR2022,178,186,1734053,1748337
93C,E54000028,E40000003,01MAY2022,178,186,1735364,1749697
93C,E54000028,E40000003,01JUN2022,178,186,1737495,1751855
93C,E54000028,E40000003,01JUL2022,177,186,1737176,1753725
93C,E54000028,E40000003,01AUG2022,177,185,1740448,1754884
93C,E54000028,E40000003,01SEP2022,177,185,1742182,1756662
93C,E54000028,E40000003,01OCT2022,176,185,1745261,1760516
93C,E54000028,E40000003,01NOV2022,176,184,1753977,1768472
93C,E54000028,E40000003,01DEC2022,176,184,1757798,1772642
93C,E54000028,E40000003,01JAN2023,176,184,1759947,1774986
97R,E54000053,E40000005,01AUG2020,59,59,560378,560378
97R,E54000053,E40000005,01SEP2020,59,59,560448,560448
97R,E54000053,E40000005,01OCT2020,57,59,560436,560824
97R,E54000053,E40000005,01NOV2020,56,56,560494,560494
97R,E54000053,E40000005,01DEC2020,56,56,561013,561013
97R,E54000053,E40000005,01JAN2021,56,56,561110,561110
97R,E54000053,E40000005,01FEB2021,54,56,553078,561130
97R,E54000053,E40000005,01MAR2021,54,54,561632,561632
97R,E54000053,E40000005,01APR2021,54,54,562676,562676
97R,E54000053,E40000005,01MAY2021,54,54,563191,563191
97R,E54000053,E40000005,01JUN2021,54,54,563785,563785
97R,E54000053,E40000005,01JUL2021,53,54,555807,564642
97R,E54000053,E40000005,01AUG2021,53,53,564988,564988
97R,E54000053,E40000005,01SEP2021,52,52,565445,565445
97R,E54000053,E40000005,01OCT2021,52,52,565523,565523
97R,E54000053,E40000005,01NOV2021,52,52,565617,565617
97R,E54000053,E40000005,01DEC2021,52,52,566037,566037
97R,E54000053,E40000005,01JAN2022,52,52,566541,566541
97R,E54000053,E40000005,01FEB2022,52,52,566532,566532
97R,E54000053,E40000005,01MAR2022,52,52,566697,566697
97R,E54000053,E40000005,01APR2022,52,52,567204,567204
97R,E54000053,E40000005,01MAY2022,52,52,567309,567309
97R,E54000053,E40000005,01JUN2022,52,52,567782,567782
97R,E54000053,E40000005,01JUL2022,52,52,568262,568262
97R,E54000053,E40000005,01AUG2022,52,52,568871,568871
97R,E54000053,E40000005,01SEP2022,52,52,569414,569414
97R,E54000053,E40000005,01OCT2022,52,52,569835,569835
97R,E54000053,E40000005,01NOV2022,52,52,569986,569986
97R,E54000053,E40000005,01DEC2022,52,52,570478,570478
97R,E54000053,E40000005,01JAN2023,52,52,570780,570780
99A,E54000008,E40000010,01AUG2020,85,87,549153,549153
99A,E54000008,E40000010,01SEP2020,85,87,548906,548906
99A,E54000008,E40000010,01OCT2020,85,87,550635,550635
99A,E54000008,E40000010,01NOV2020,85,87,552592,552592
99A,E54000008,E40000010,01DEC2020,85,87,553333,553333
99A,E54000008,E40000010,01JAN2021,85,87,553801,553801
99A,E54000008,E40000010,01FEB2021,85,87,553764,553764
99A,E54000008,E40000010,01MAR2021,85,87,553988,553988
99A,E54000008,E40000010,01APR2021,85,87,554389,554389
99A,E54000008,E40000010,01MAY2021,85,87,555900,555900
99A,E54000008,E40000010,01JUN2021,85,87,556604,556604
99A,E54000008,E40000010,01JUL2021,85,87,556817,556817
99A,E54000008,E40000010,01AUG2021,85,87,556833,556833
99A,E54000008,E40000010,01SEP2021,85,87,557210,557210
99A,E54000008,E40000010,01OCT2021,85,87,559776,559776
99A,E54000008,E40000010,01NOV2021,85,87,562796,562796
99A,E54000008,E40000010,01DEC2021,85,87,564428,564428
99A,E54000008,E40000010,01JAN2022,85,87,564635,564635
99A,E54000008,E40000010,01FEB2022,85,87,564782,564782
99A,E54000008,E40000010,01MAR2022,85,87,566790,566790
99A,E54000008,E40000010,01APR2022,85,87,567566,567566
99A,E54000008,E40000010,01MAY2022,85,87,567521,567521
99A,E54000008,E40000010,01JUN2022,85,87,567576,567576
99A,E54000008,E40000010,01JUL2022,85,87,567889,567889
99A,E54000008,E40000010,01AUG2022,85,87,567767,567767
99A,E54000008,E40000010,01SEP2022,85,87,567649,567649
99A,E54000008,E40000010,01OCT2022,85,87,570076,570076
99A,E54000008,E40000010,01NOV2022,85,87,573616,573616
99A,E54000008,E40000010,01DEC2022,85,87,575222,575222
99A,E54000008,E40000010,01JAN2023,85,87,575442,575442
99C,E54000050,E40000012,01AUG2020,25,25,222342,222342
99C,E54000050,E40000012,01SEP2020,25,25,222494,222494
99C,E54000050,E40000012,01OCT2020,25,25,222609,222609
99C,E54000050,E40000012,01NOV2020,25,25,222607,222607
99C,E54000050,E40000012,01DEC2020,25,25,222704,222704
99C,E54000050,E40000012,01JAN2021,25,25,222762,222762
99C,E54000050,E40000012,01FEB2021,25,26,222939,222939
99C,E54000050,E40000012,01MAR2021,25,26,223072,223072
99C,E54000050,E40000012,01APR2021,25,26,223243,223243
99C,E54000050,E40000012,01MAY2021,25,26,223341,223341
99C,E54000050,E40000012,01JUN2021,25,26,223413,223413
99C,E54000050,E40000012,01JUL2021,25,26,223462,223462
99C,E54000050,E40000012,01AUG2021,25,26,223627,223627
99C,E54000050,E40000012,01SEP2021,25,26,223829,223829
99C,E54000050,E40000012,01OCT2021,25,26,223819,223819
99C,E54000050,E40000012,01NOV2021,25,26,223883,223883
99C,E54000050,E40000012,01DEC2021,25,26,224013,224013
99C,E54000050,E40000012,01JAN2022,25,26,224094,224094
99C,E54000050,E40000012,01FEB2022,25,26,224203,224203
99C,E54000050,E40000012,01MAR2022,25,26,224313,224313
99C,E54000050,E40000012,01APR2022,25,26,224313,224313
99C,E54000050,E40000012,01MAY2022,25,26,224376,224376
99C,E54000050,E40000012,01JUN2022,25,26,224577,224577
99C,E54000050,E40000012,01JUL2022,25,26,224776,224776
99C,E54000050,E40000012,01AUG2022,25,26,224962,224962
99C,E54000050,E40000012,01SEP2022,25,26,225055,225055
99C,E54000050,E40000012,01OCT2022,24,25,225094,225094
99C,E54000050,E40000012,01NOV2022,24,24,225270,225270
