SUB_ICB_LOCATION_CODE,ICB_ONS_CODE,REGION_CODE,Appointment_Month,Included Practices,Open Practices,Patients registered at included practices,Patients registered at open practices
04Y,E54000010,E40000011,01APR2025,22,23,140445,140445
04Y,E54000010,E40000011,01MAY2025,22,23,140535,140535
04Y,E54000010,E40000011,01JUN2025,22,23,140565,140565
04Y,E54000010,E40000011,01JUL2025,22,23,140737,140737
05D,E54000010,E40000011,01FEB2023,18,18,150245,150245
05D,E54000010,E40000011,01MAR2023,18,18,150557,150557
05D,E54000010,E40000011,01APR2023,18,18,150649,150649
05D,E54000010,E40000011,01MAY2023,18,18,150949,150949
05D,E54000010,E40000011,01JUN2023,18,18,151112,151112
05D,E54000010,E40000011,01JUL2023,18,18,151428,151428
05D,E54000010,E40000011,01AUG2023,18,18,151637,151637
05D,E54000010,E40000011,01SEP2023,18,18,151919,151919
05D,E54000010,E40000011,01OCT2023,18,18,152035,152035
05D,E54000010,E40000011,01NOV2023,18,18,152160,152160
05D,E54000010,E40000011,01DEC2023,18,18,152367,152367
05D,E54000010,E40000011,01JAN2024,18,18,152669,152669
05D,E54000010,E40000011,01FEB2024,18,18,152937,152937
05D,E54000010,E40000011,01MAR2024,18,18,153068,153068
05D,E54000010,E40000011,01APR2024,18,18,153144,153144
05D,E54000010,E40000011,01MAY2024,17,18,135622,153548
05D,E54000010,E40000011,01JUN2024,17,18,135682,153701
05D,E54000010,E40000011,01JUL2024,17,18,135933,153945
05D,E54000010,E40000011,01AUG2024,17,18,136225,154228
05D,E54000010,E40000011,01SEP2024,17,18,136340,154286
05D,E54000010,E40000011,01OCT2024,18,18,154382,154382
05D,E54000010,E40000011,01NOV2024,18,18,154584,154584
05D,E54000010,E40000011,01DEC2024,18,18,154841,154841
05D,E54000010,E40000011,01JAN2025,18,18,154893,154893
05D,E54000010,E40000011,01FEB2025,18,18,155008,155008
05D,E54000010,E40000011,01MAR2025,18,18,155046,155046
05D,E54000010,E40000011,01APR2025,18,18,155046,155046
05D,E54000010,E40000011,01MAY2025,18,18,155072,155072
05D,E54000010,E40000011,01JUN2025,18,18,155149,155149
05D,E54000010,E40000011,01JUL2025,18,18,155250,155250
05G,E54000010,E40000011,01FEB2023,30,30,218441,218441
05G,E54000010,E40000011,01MAR2023,30,30,218505,218505
05G,E54000010,E40000011,01APR2023,30,30,218628,218628
05G,E54000010,E40000011,01MAY2023,30,30,218600,218600
05G,E54000010,E40000011,01JUN2023,30,30,230421,230421
05G,E54000010,E40000011,01JUL2023,30,30,230322,230322
05G,E54000010,E40000011,01AUG2023,30,30,230374,230374
05G,E54000010,E40000011,01SEP2023,30,30,230430,230430
05G,E54000010,E40000011,01OCT2023,30,30,230780,230780
05G,E54000010,E40000011,01NOV2023,30,30,230917,230917
05G,E54000010,E40000011,01DEC2023,30,30,231113,231113
05G,E54000010,E40000011,01JAN2024,30,30,231210,231210
05G,E54000010,E40000011,01FEB2024,30,30,231277,231277
05G,E54000010,E40000011,01MAR2024,30,30,231359,231359
05G,E54000010,E40000011,01APR2024,30,30,231251,231251
05G,E54000010,E40000011,01MAY2024,30,30,231373,231373
05G,E54000010,E40000011,01JUN2024,30,30,231276,231276
05G,E54000010,E40000011,01JUL2024,30,30,231144,231144
05G,E54000010,E40000011,01AUG2024,30,30,231020,231020
05G,E54000010,E40000011,01SEP2024,30,30,230881,230881
05G,E54000010,E40000011,01OCT2024,30,30,231304,231304
05G,E54000010,E40000011,01NOV2024,30,30,231422,231422
05G,E54000010,E40000011,01DEC2024,30,30,231019,231019
05G,E54000010,E40000011,01JAN2025,30,30,230999,230999
05G,E54000010,E40000011,01FEB2025,30,30,230971,230971
05G,E54000010,E40000011,01MAR2025,30,30,230992,230992
05G,E54000010,E40000011,01APR2025,30,30,231015,231015
05G,E54000010,E40000011,01MAY2025,30,30,230966,230966
05G,E54000010,E40000011,01JUN2025,30,30,231095,231095
05G,E54000010,E40000011,01JUL2025,30,30,230923,230923
05Q,E54000010,E40000011,01FEB2023,22,22,220229,220229
05Q,E54000010,E40000011,01MAR2023,22,22,220548,220548
05Q,E54000010,E40000011,01APR2023,22,22,220763,220763
05Q,E54000010,E40000011,01MAY2023,22,22,220788,220788
05Q,E54000010,E40000011,01JUN2023,22,22,220988,220988
05Q,E54000010,E40000011,01JUL2023,22,22,221128,221128
05Q,E54000010,E40000011,01AUG2023,22,22,221309,221309
05Q,E54000010,E40000011,01SEP2023,22,22,220636,220636
05Q,E54000010,E40000011,01OCT2023,22,22,220753,220753
05Q,E54000010,E40000011,01NOV2023,22,22,220900,220900
05Q,E54000010,E40000011,01DEC2023,22,22,221049,221049
05Q,E54000010,E40000011,01JAN2024,22,22,221083,221083
05Q,E54000010,E40000011,01FEB2024,22,22,221096,221096
05Q,E54000010,E40000011,01MAR2024,22,22,221151,221151
05Q,E54000010,E40000011,01APR2024,21,22,221226,221235
05Q,E54000010,E40000011,01MAY2024,21,21,221645,221645
05Q,E54000010,E40000011,01JUN2024,21,21,221841,221841
05Q,E54000010,E40000011,01JUL2024,21,21,221994,221994
05Q,E54000010,E40000011,01AUG2024,21,21,222240,222240
05Q,E54000010,E40000011,01SEP2024,21,21,222348,222348
05Q,E54000010,E40000011,01OCT2024,21,21,222339,222339
05Q,E54000010,E40000011,01NOV2024,21,21,222448,222448
05Q,E54000010,E40000011,01DEC2024,21,21,222759,222759
05Q,E54000010,E40000011,01JAN2025,21,21,222811,222811
05Q,E54000010,E40000011,01FEB2025,21,21,222963,222963
05Q,E54000010,E40000011,01MAR2025,21,21,223037,223037
05Q,E54000010,E40000011,01APR2025,21,21,223249,223249
05Q,E54000010,E40000011,01MAY2025,21,21,223433,223433
05Q,E54000010,E40000011,01JUN2025,21,21,223484,223484
05Q,E54000010,E40000011,01JUL2025,21,21,223688,223688
05V,E54000010,E40000011,01FEB2023,14,14,153464,153464
05V,E54000010,E40000011,01MAR2023,14,14,153693,153693
05V,E54000010,E40000011,01APR2023,14,14,153785,153785
05V,E54000010,E40000011,01MAY2023,14,14,153989,153989
05V,E54000010,E40000011,01JUN2023,14,14,154185,154185
05V,E54000010,E40000011,01JUL2023,14,14,154488,154488
05V,E54000010,E40000011,01AUG2023,14,14,154731,154731
05V,E54000010,E40000011,01SEP2023,14,14,154900,154900
05V,E54000010,E40000011,01OCT2023,14,14,154958,154958
05V,E54000010,E40000011,01NOV2023,14,14,155083,155083
05V,E54000010,E40000011,01DEC2023,14,14,155195,155195
05V,E54000010,E40000011,01JAN2024,14,14,155231,155231
05V,E54000010,E40000011,01FEB2024,14,14,155284,155284
05V,E54000010,E40000011,01MAR2024,14,14,155346,155346
05V,E54000010,E40000011,01APR2024,14,14,155444,155444
05V,E54000010,E40000011,01MAY2024,14,14,155659,155659
05V,E54000010,E40000011,01JUN2024,14,14,155777,155777
05V,E54000010,E40000011,01JUL2024,14,14,155829,155829
05V,E54000010,E40000011,01AUG2024,14,14,156076,156076
05V,E54000010,E40000011,01SEP2024,14,14,156195,156195
05V,E54000010,E40000011,01OCT2024,14,14,156317,156317
05V,E54000010,E40000011,01NOV2024,14,14,156407,156407
05V,E54000010,E40000011,01DEC2024,14,14,156455,156455
05V,E54000010,E40000011,01JAN2025,14,14,156495,156495
05V,E54000010,E40000011,01FEB2025,14,14,156508,156508
05V,E54000010,E40000011,01MAR2025,14,14,156512,156512
05V,E54000010,E40000011,01APR2025,14,14,156694,156694
05V,E54000010,E40000011,01MAY2025,14,14,156733,156733
05V,E54000010,E40000011,01JUN2025,14,14,156793,156793
05V,E54000010,E40000011,01JUL2025,14,14,156949,156949
05W,E54000010,E40000011,01FEB2023,36,37,289661,301623
05W,E54000010,E40000011,01MAR2023,36,37,290135,302048
05W,E54000010,E40000011,01APR2023,36,37,290624,302526
05W,E54000010,E40000011,01MAY2023,36,37,291199,303074
05W,E54000010,E40000011,01JUN2023,36,37,291823,291823
05W,E54000010,E40000011,01JUL2023,36,36,292295,292295
05W,E54000010,E40000011,01AUG2023,36,36,292724,292724
05W,E54000010,E40000011,01SEP2023,36,36,293248,293248
05W,E54000010,E40000011,01OCT2023,36,36,293818,293818
05W,E54000010,E40000011,01NOV2023,36,36,294530,294530
05W,E54000010,E40000011,01DEC2023,36,36,295172,295172
05W,E54000010,E40000011,01JAN2024,36,36,295688,295688
05W,E54000010,E40000011,01FEB2024,36,36,296494,296494
05W,E54000010,E40000011,01MAR2024,36,36,296788,296788
05W,E54000010,E40000011,01APR2024,36,36,297011,297011
05W,E54000010,E40000011,01MAY2024,36,36,297794,297794
05W,E54000010,E40000011,01JUN2024,36,36,298132,298132
05W,E54000010,E40000011,01JUL2024,36,36,298473,298473
05W,E54000010,E40000011,01AUG2024,36,36,298754,298754
05W,E54000010,E40000011,01SEP2024,36,36,299004,299004
05W,E54000010,E40000011,01OCT2024,36,36,299335,299335
05W,E54000010,E40000011,01NOV2024,36,36,299501,299501
05W,E54000010,E40000011,01DEC2024,36,36,299980,299980
05W,E54000010,E40000011,01JAN2025,36,36,300262,300262
05W,E54000010,E40000011,01FEB2025,36,36,300393,300393
05W,E54000010,E40000011,01MAR2025,36,36,300513,300513
05W,E54000010,E40000011,01APR2025,36,36,300660,300660
05W,E54000010,E40000011,01MAY2025,36,36,300846,300846
05W,E54000010,E40000011,01JUN2025,36,36,300879,300879
05W,E54000010,E40000011,01JUL2025,36,36,300860,300860
06H,E54000056,E40000007,01FEB2023,87,89,1027679,1031469
06H,E54000056,E40000007,01MAR2023,87,89,1028579,1032346
06H,E54000056,E40000007,01APR2023,87,89,1029114,1032874
06H,E54000056,E40000007,01MAY2023,86,89,1029864,1033643
06H,E54000056,E40000007,01JUN2023,86,88,1031372,1035144
06H,E54000056,E40000007,01JUL2023,85,88,1021762,1037018
06H,E54000056,E40000007,01AUG2023,86,88,1034412,1038113
06H,E54000056,E40000007,01SEP2023,86,88,1034639,1038351
06H,E54000056,E40000007,01OCT2023,86,88,1035754,1039480
06H,E54000056,E40000007,01NOV2023,86,88,1039124,1042867
06H,E54000056,E40000007,01DEC2023,86,88,1040936,1044688
06H,E54000056,E40000007,01JAN2024,86,88,1041339,1045100
06H,E54000056,E40000007,01FEB2024,86,88,1042216,1045978
06H,E54000056,E40000007,01MAR2024,86,88,1042585,1046363
06H,E54000056,E40000007,01APR2024,87,88,1047011,1047011
06H,E54000056,E40000007,01MAY2024,83,88,982825,1048320
06H,E54000056,E40000007,01JUN2024,83,88,983471,1048976
06H,E54000056,E40000007,01JUL2024,83,88,984049,1049480
06H,E54000056,E40000007,01AUG2024,83,88,984406,1049758
06H,E54000056,E40000007,01SEP2024,83,88,985036,1050317
06H,E54000056,E40000007,01OCT2024,83,88,985580,1050742
06H,E54000056,E40000007,01NOV2024,82,88,989268,1054380
06H,E54000056,E40000007,01DEC2024,82,87,990297,1055231
06H,E54000056,E40000007,01JAN2025,86,87,1055942,1055942
06H,E54000056,E40000007,01FEB2025,86,87,1056634,1056634
06H,E54000056,E40000007,01MAR2025,86,87,1056632,1056632
06H,E54000056,E40000007,01APR2025,86,87,1056627,1056627
06H,E54000056,E40000007,01MAY2025,85,87,1043186,1056961
06H,E54000056,E40000007,01JUN2025,85,86,1057516,1057516
06H,E54000056,E40000007,01JUL2025,85,86,1058084,1058084
06K,E54000025,E40000007,01FEB2023,48,50,621310,621417
06K,E54000025,E40000007,01MAR2023,48,50,622174,622283
06K,E54000025,E40000007,01APR2023,48,50,622869,622980
06K,E54000025,E40000007,01MAY2023,48,50,623205,623319
06K,E54000025,E40000007,01JUN2023,48,50,624094,624208
06K,E54000025,E40000007,01JUL2023,48,50,624581,624692
06K,E54000025,E40000007,01AUG2023,48,50,625528,625650
06K,E54000025,E40000007,01SEP2023,48,50,626324,626447
06K,E54000025,E40000007,01OCT2023,48,50,626715,626835
06K,E54000025,E40000007,01NOV2023,48,50,628108,628224
06K,E54000025,E40000007,01DEC2023,48,50,628945,629066
06K,E54000025,E40000007,01JAN2024,48,50,629340,629463
06K,E54000025,E40000007,01FEB2024,48,50,630143,630264
06K,E54000025,E40000007,01MAR2024,48,50,631135,631253
06K,E54000025,E40000007,01APR2024,48,50,631735,631852
06K,E54000025,E40000007,01MAY2024,47,49,632352,632466
06K,E54000025,E40000007,01JUN2024,47,49,632478,632586
06K,E54000025,E40000007,01JUL2024,47,49,632779,632894
06K,E54000025,E40000007,01AUG2024,47,49,633319,633438
06K,E54000025,E40000007,01SEP2024,47,49,633452,633568
06K,E54000025,E40000007,01OCT2024,47,49,634304,634417
06K,E54000025,E40000007,01NOV2024,47,49,635082,635195
06K,E54000025,E40000007,01DEC2024,47,49,635297,635406
06K,E54000025,E40000007,01JAN2025,47,49,635128,635235
06K,E54000025,E40000007,01FEB2025,47,49,635587,635686
06K,E54000025,E40000007,01MAR2025,47,49,635796,635894
06K,E54000025,E40000007,01APR2025,47,49,635868,635963
06K,E54000025,E40000007,01MAY2025,47,49,636195,636290
06K,E54000025,E40000007,01JUN2025,47,49,636445,636538
06K,E54000025,E40000007,01JUL2025,47,49,636720,636814
06L,E54000023,E40000007,01FEB2023,34,35,412860,413092
06L,E54000023,E40000007,01MAR2023,34,35,412913,413188
06L,E54000023,E40000007,01APR2023,34,35,413002,413362
06L,E54000023,E40000007,01MAY2023,34,35,413069,413455
06L,E54000023,E40000007,01JUN2023,34,35,413342,413744
06L,E54000023,E40000007,01JUL2023,34,35,413850,414263
06L,E54000023,E40000007,01AUG2023,34,35,414204,414616
06L,E54000023,E40000007,01SEP2023,34,35,414669,415030
06L,E54000023,E40000007,01OCT2023,34,35,414893,415239
06L,E54000023,E40000007,01NOV2023,34,35,415093,415427
06L,E54000023,E40000007,01DEC2023,34,35,415286,415601
06L,E54000023,E40000007,01JAN2024,34,35,415616,415893
06L,E54000023,E40000007,01FEB2024,34,35,415810,416074
06L,E54000023,E40000007,01MAR2024,34,35,416013,416270
06L,E54000023,E40000007,01APR2024,34,35,416117,416360
06L,E54000023,E40000007,01MAY2024,34,35,416446,416692
06L,E54000023,E40000007,01JUN2024,34,35,416754,417005
06L,E54000023,E40000007,01JUL2024,34,35,417097,417349
06L,E54000023,E40000007,01AUG2024,34,35,417472,417729
06L,E54000023,E40000007,01SEP2024,34,35,417787,418034
06L,E54000023,E40000007,01OCT2024,34,35,417786,418037
06L,E54000023,E40000007,01NOV2024,34,35,418025,418279
06L,E54000023,E40000007,01DEC2024,34,35,418140,418393
06L,E54000023,E40000007,01JAN2025,34,35,418299,418548
06L,E54000023,E40000007,01FEB2025,34,35,418575,418819
06L,E54000023,E40000007,01MAR2025,34,35,418681,418926
06L,E54000023,E40000007,01APR2025,34,35,418928,419180
06L,E54000023,E40000007,01MAY2025,34,35,419180,419437
06L,E54000023,E40000007,01JUN2025,34,35,419410,419664
06L,E54000023,E40000007,01JUL2025,34,35,419705,419965
06N,E54000025,E40000007,01FEB2023,53,53,676958,676958
06N,E54000025,E40000007,01MAR2023,53,53,677780,677780
06N,E54000025,E40000007,01APR2023,53,53,678374,678374
06N,E54000025,E40000007,01MAY2023,52,52,674715,674715
06N,E54000025,E40000007,01JUN2023,52,52,675539,675539
06N,E54000025,E40000007,01JUL2023,52,52,680858,680858
06N,E54000025,E40000007,01AUG2023,51,51,682117,682117
06N,E54000025,E40000007,01SEP2023,51,51,683175,683175
06N,E54000025,E40000007,01OCT2023,51,51,683197,683197
06N,E54000025,E40000007,01NOV2023,51,51,684159,684159
06N,E54000025,E40000007,01DEC2023,51,51,684883,684883
06N,E54000025,E40000007,01JAN2024,51,51,685344,685344
06N,E54000025,E40000007,01FEB2024,51,51,685778,685778
06N,E54000025,E40000007,01MAR2024,51,51,686247,686247
06N,E54000025,E40000007,01APR2024,51,51,686774,686774
06N,E54000025,E40000007,01MAY2024,51,51,687698,687698
06N,E54000025,E40000007,01JUN2024,50,51,684791,688149
06N,E54000025,E40000007,01JUL2024,49,50,682144,689529
06N,E54000025,E40000007,01AUG2024,49,49,690392,690392
06N,E54000025,E40000007,01SEP2024,49,49,690621,690621
06N,E54000025,E40000007,01OCT2024,49,49,690607,690607
06N,E54000025,E40000007,01NOV2024,49,49,691275,691275
06N,E54000025,E40000007,01DEC2024,49,49,691776,691776
06N,E54000025,E40000007,01JAN2025,49,49,692224,692224
06N,E54000025,E40000007,01FEB2025,49,49,692772,692772
06N,E54000025,E40000007,01MAR2025,49,49,692633,692633
06N,E54000025,E40000007,01APR2025,49,49,692828,692828
06N,E54000025,E40000007,01MAY2025,49,49,693037,693037
06N,E54000025,E40000007,01JUN2025,48,49,685952,693445
06N,E54000025,E40000007,01JUL2025,48,48,693790,693790
06Q,E54000026,E40000007,01FEB2023,39,41,410169,410225
06Q,E54000026,E40000007,01MAR2023,39,41,410593,410653
06Q,E54000026,E40000007,01APR2023,39,41,410972,411038
06Q,E54000026,E40000007,01MAY2023,38,41,411094,411362
06Q,E54000026,E40000007,01JUN2023,38,40,411758,411824
06Q,E54000026,E40000007,01JUL2023,38,40,412541,412602
06Q,E54000026,E40000007,01AUG2023,38,40,413059,413172
06Q,E54000026,E40000007,01SEP2023,38,40,413714,413933
06Q,E54000026,E40000007,01OCT2023,38,40,413823,414128
06Q,E54000026,E40000007,01NOV2023,37,39,414348,414944
06Q,E54000026,E40000007,01DEC2023,37,39,414923,415908
06Q,E54000026,E40000007,01JAN2024,37,39,415380,416447
06Q,E54000026,E40000007,01FEB2024,37,39,416074,417176
06Q,E54000026,E40000007,01MAR2024,37,39,416518,417660
06Q,E54000026,E40000007,01APR2024,37,39,416845,418096
06Q,E54000026,E40000007,01MAY2024,37,39,417472,418619
06Q,E54000026,E40000007,01JUN2024,37,39,417760,418680
06Q,E54000026,E40000007,01JUL2024,37,39,418298,419214
06Q,E54000026,E40000007,01AUG2024,37,39,418874,419782
06Q,E54000026,E40000007,01SEP2024,37,39,419375,420330
06Q,E54000026,E40000007,01OCT2024,37,39,419851,420840
06Q,E54000026,E40000007,01NOV2024,37,38,420264,421280
06Q,E54000026,E40000007,01DEC2024,37,38,420929,421971
06Q,E54000026,E40000007,01JAN2025,37,38,421302,422357
06Q,E54000026,E40000007,01FEB2025,37,38,421865,422940
06Q,E54000026,E40000007,01MAR2025,37,38,422177,423271
06Q,E54000026,E40000007,01APR2025,37,38,422363,423399
06Q,E54000026,E40000007,01MAY2025,37,38,422766,423902
06Q,E54000026,E40000007,01JUN2025,38,38,424301,424301
06Q,E54000026,E40000007,01JUL2025,38,38,424566,424566
06T,E54000023,E40000007,01FEB2023,32,33,370293,370293
06T,E54000023,E40000007,01MAR2023,32,33,370589,370589
06T,E54000023,E40000007,01APR2023,32,33,370926,370926
06T,E54000023,E40000007,01MAY2023,32,33,371224,371224
06T,E54000023,E40000007,01JUN2023,32,33,371628,371628
06T,E54000023,E40000007,01JUL2023,32,33,372101,372101
06T,E54000023,E40000007,01AUG2023,32,33,372419,372419
06T,E54000023,E40000007,01SEP2023,32,33,372740,372740
06T,E54000023,E40000007,01OCT2023,32,33,372568,372568
06T,E54000023,E40000007,01NOV2023,32,33,373540,373540
06T,E54000023,E40000007,01DEC2023,32,33,374711,374711
06T,E54000023,E40000007,01JAN2024,32,33,375075,375075
06T,E54000023,E40000007,01FEB2024,32,33,375503,375503
06T,E54000023,E40000007,01MAR2024,32,33,375643,375643
06T,E54000023,E40000007,01APR2024,32,33,375991,375991
06T,E54000023,E40000007,01MAY2024,32,33,376550,376550
06T,E54000023,E40000007,01JUN2024,32,33,376796,376796
06T,E54000023,E40000007,01JUL2024,32,33,377066,377066
06T,E54000023,E40000007,01AUG2024,32,33,377214,377214
06T,E54000023,E40000007,01SEP2024,32,33,377265,377265
06T,E54000023,E40000007,01OCT2024,32,33,377176,377176
06T,E54000023,E40000007,01NOV2024,32,33,378471,378471
06T,E54000023,E40000007,01DEC2024,32,33,379123,379123
06T,E54000023,E40000007,01JAN2025,32,33,379247,379247
06T,E54000023,E40000007,01FEB2025,32,33,379562,379562
06T,E54000023,E40000007,01MAR2025,32,33,379701,379701
06T,E54000023,E40000007,01APR2025,32,33,379975,379975
06T,E54000023,E40000007,01MAY2025,32,33,380180,380180
06T,E54000023,E40000007,01JUN2025,32,33,380295,380295
06T,E54000023,E40000007,01JUL2025,32,33,380422,380422
07G,E54000026,E40000007,01FEB2023,27,27,185832,185832
07G,E54000026,E40000007,01MAR2023,27,27,186036,186036
07G,E54000026,E40000007,01APR2023,27,27,186238,186238
07G,E54000026,E40000007,01MAY2023,27,27,186047,186047
07G,E54000026,E40000007,01JUN2023,27,27,186327,186327
07G,E54000026,E40000007,01JUL2023,27,27,186662,186662
07G,E54000026,E40000007,01AUG2023,26,26,186948,186948
07G,E54000026,E40000007,01SEP2023,26,26,187212,187212
07G,E54000026,E40000007,01OCT2023,26,26,187531,187531
07G,E54000026,E40000007,01NOV2023,26,26,187769,187769
07G,E54000026,E40000007,01DEC2023,26,26,188144,188144
07G,E54000026,E40000007,01JAN2024,26,26,188375,188375
07G,E54000026,E40000007,01FEB2024,26,26,188817,188817
07G,E54000026,E40000007,01MAR2024,26,26,189047,189047
07G,E54000026,E40000007,01APR2024,26,26,189380,189380
07G,E54000026,E40000007,01MAY2024,26,26,189891,189891
07G,E54000026,E40000007,01JUN2024,26,26,190117,190117
07G,E54000026,E40000007,01JUL2024,26,26,190247,190247
07G,E54000026,E40000007,01AUG2024,26,26,190481,190481
07G,E54000026,E40000007,01SEP2024,26,26,190417,190417
07G,E54000026,E40000007,01OCT2024,26,26,190550,190550
07G,E54000026,E40000007,01NOV2024,26,26,190644,190644
07G,E54000026,E40000007,01DEC2024,26,26,190676,190676
07G,E54000026,E40000007,01JAN2025,26,26,190839,190839
07G,E54000026,E40000007,01FEB2025,26,26,190858,190858
07G,E54000026,E40000007,01MAR2025,26,26,190709,190709
07G,E54000026,E40000007,01APR2025,26,26,190578,190578
07G,E54000026,E40000007,01MAY2025,26,26,190587,190587
07G,E54000026,E40000007,01JUN2025,26,26,190674,190674
07G,E54000026,E40000007,01JUL2025,26,26,190802,190802
07H,E54000025,E40000007,01FEB2023,30,30,327248,327248
07H,E54000025,E40000007,01MAR2023,30,30,327721,327721
07H,E54000025,E40000007,01APR2023,30,30,328223,328223
07H,E54000025,E40000007,01MAY2023,30,30,328457,328457
07H,E54000025,E40000007,01JUN2023,30,30,328765,328765
07H,E54000025,E40000007,01JUL2023,30,30,329226,329226
07H,E54000025,E40000007,01AUG2023,30,30,329827,329827
07H,E54000025,E40000007,01SEP2023,30,30,330284,330284
07H,E54000025,E40000007,01OCT2023,30,30,330312,330312
07H,E54000025,E40000007,01NOV2023,30,30,330818,330818
07H,E54000025,E40000007,01DEC2023,30,30,331170,331170
07H,E54000025,E40000007,01JAN2024,30,30,331363,331363
07H,E54000025,E40000007,01FEB2024,30,30,332083,332083
07H,E54000025,E40000007,01MAR2024,30,30,332310,332310
07H,E54000025,E40000007,01APR2024,30,30,332532,332532
07H,E54000025,E40000007,01MAY2024,30,30,333106,333106
07H,E54000025,E40000007,01JUN2024,30,30,333393,333393
07H,E54000025,E40000007,01JUL2024,29,30,326606,333829
07H,E54000025,E40000007,01AUG2024,29,29,334508,334508
07H,E54000025,E40000007,01SEP2024,29,29,334832,334832
07H,E54000025,E40000007,01OCT2024,29,29,334829,334829
07H,E54000025,E40000007,01NOV2024,29,29,335254,335254
07H,E54000025,E40000007,01DEC2024,29,29,335553,335553
07H,E54000025,E40000007,01JAN2025,29,29,335662,335662
07H,E54000025,E40000007,01FEB2025,29,29,335976,335976
07H,E54000025,E40000007,01MAR2025,29,29,336047,336047
07H,E54000025,E40000007,01APR2025,29,29,336258,336258
07H,E54000025,E40000007,01MAY2025,29,29,336594,336594
07H,E54000025,E40000007,01JUN2025,29,29,336977,336977
07H,E54000025,E40000007,01JUL2025,29,29,337304,337304
07K,E54000023,E40000007,01FEB2023,25,25,274484,274484
07K,E54000023,E40000007,01MAR2023,25,25,274783,274783
07K,E54000023,E40000007,01APR2023,25,25,274982,274982
07K,E54000023,E40000007,01MAY2023,25,25,274453,274453
07K,E54000023,E40000007,01JUN2023,25,25,274817,274817
07K,E54000023,E40000007,01JUL2023,25,25,275148,275148
07K,E54000023,E40000007,01AUG2023,25,25,275577,275577
07K,E54000023,E40000007,01SEP2023,25,25,275949,275949
07K,E54000023,E40000007,01OCT2023,25,25,276105,276105
07K,E54000023,E40000007,01NOV2023,25,25,276437,276437
07K,E54000023,E40000007,01DEC2023,25,25,276847,276847
07K,E54000023,E40000007,01JAN2024,25,25,277077,277077
07K,E54000023,E40000007,01FEB2024,25,25,277209,277209
07K,E54000023,E40000007,01MAR2024,25,25,277482,277482
07K,E54000023,E40000007,01APR2024,25,25,277840,277840
07K,E54000023,E40000007,01MAY2024,24,25,269409,278134
07K,E54000023,E40000007,01JUN2024,24,24,278444,278444
07K,E54000023,E40000007,01JUL2024,24,24,278846,278846
07K,E54000023,E40000007,01AUG2024,24,24,279117,279117
07K,E54000023,E40000007,01SEP2024,24,24,279518,279518
07K,E54000023,E40000007,01OCT2024,24,24,279603,279603
07K,E54000023,E40000007,01NOV2024,24,24,279922,279922
07K,E54000023,E40000007,01DEC2024,24,24,280013,280013
07K,E54000023,E40000007,01JAN2025,24,24,280098,280098
07K,E54000023,E40000007,01FEB2025,24,24,280119,280119
07K,E54000023,E40000007,01MAR2025,24,24,280103,280103
07K,E54000023,E40000007,01APR2025,24,24,280136,280136
07K,E54000023,E40000007,01MAY2025,24,24,280304,280304
07K,E54000023,E40000007,01JUN2025,24,24,280413,280413
07K,E54000023,E40000007,01JUL2025,24,24,280626,280626
09D,E54000053,E40000005,01FEB2023,31,31,331831,331831
09D,E54000053,E40000005,01MAR2023,31,31,331566,331566
09D,E54000053,E40000005,01APR2023,31,31,331192,331192
09D,E54000053,E40000005,01MAY2023,31,31,330842,330842
09D,E54000053,E40000005,01JUN2023,31,31,330789,330789
09D,E54000053,E40000005,01JUL2023,31,31,330459,330459
09D,E54000053,E40000005,01AUG2023,31,31,329913,329913
09D,E54000053,E40000005,01SEP2023,31,31,329452,329452
09D,E54000053,E40000005,01OCT2023,31,31,331127,331127
09D,E54000053,E40000005,01NOV2023,31,31,332643,332643
09D,E54000053,E40000005,01DEC2023,31,31,333082,333082
09D,E54000053,E40000005,01JAN2024,31,31,332998,332998
09D,E54000053,E40000005,01FEB2024,31,31,333080,333080
09D,E54000053,E40000005,01MAR2024,31,31,333216,333216
09D,E54000053,E40000005,01APR2024,31,31,333277,333277
09D,E54000053,E40000005,01MAY2024,31,31,333552,333552
09D,E54000053,E40000005,01JUN2024,31,31,333560,333560
09D,E54000053,E40000005,01JUL2024,31,31,333226,333226
09D,E54000053,E40000005,01AUG2024,31,31,332592,332592
09D,E54000053,E40000005,01SEP2024,31,31,332371,332371
09D,E54000053,E40000005,01OCT2024,31,31,333706,333706
09D,E54000053,E40000005,01NOV2024,31,31,334161,334161
09D,E54000053,E40000005,01DEC2024,31,31,334259,334259
09D,E54000053,E40000005,01JAN2025,31,31,333965,333965
09D,E54000053,E40000005,01FEB2025,31,31,333921,333921
09D,E54000053,E40000005,01MAR2025,31,31,333675,333675
09D,E54000053,E40000005,01APR2025,31,31,333482,333482
09D,E54000053,E40000005,01MAY2025,31,31,332959,332959
09D,E54000053,E40000005,01JUN2025,31,31,332532,332532
09D,E54000053,E40000005,01JUL2025,31,31,332127,332127
10Q,E54000044,E40000005,01FEB2023,67,67,807522,807522
10Q,E54000044,E40000005,01MAR2023,67,67,806683,806683
10Q,E54000044,E40000005,01APR2023,67,67,807314,807314
10Q,E54000044,E40000005,01MAY2023,67,67,807621,807621
10Q,E54000044,E40000005,01JUN2023,67,67,807886,807886
10Q,E54000044,E40000005,01JUL2023,67,67,808524,808524
10Q,E54000044,E40000005,01AUG2023,67,67,808443,808443
